stop_id,stop_name,stop_lat,stop_lon,location_type
1001472,"CALVO, CARLOS AV. 4195",-34.6248845997,-58.4244056555,0
1001473,"CALVO, CARLOS AV. 4347",-34.6250344808,-58.4266712866,0
1001474,"SAN JUAN AV. 3820",-34.6259575924,-58.4191148341,0
1001475,"SAN JUAN AV. 3624",-34.6256025792,-58.4166879408,0
1001476,"SAN JUAN AV. 3622",-34.6256025792,-58.4166879408,0
1001477,"SAN JUAN AV. 3406",-34.6252438758,-58.4137608112,0
1001480,"COCHABAMBA 3593",-34.6268647974,-58.4156644105,0
1001481,"PAVON AV. 4202",-34.6311989933,-58.4232562855,0
1001482,"PAVON AV. 4390",-34.6315247637,-58.425476304,0
1001484,"MUÑIZ 214",-34.6162427637,-58.4273400008,0
1001485,"MUÑIZ 274",-34.6167827148,-58.4273210734,0
1001486,"BOCAYUVA, QUINTINO 206",-34.6149708061,-58.4229824863,0
1001487,"BOCAYUVA, QUINTINO 4",-34.6126938433,-58.4235135268,0
1001488,"CASTRO BARROS AV. 147",-34.6138160389,-58.42055617,0
1001489,"CASTRO BARROS AV. 163",-34.6138160389,-58.42055617,0
1001490,"CASTRO BARROS AV. 267",-34.6154770395,-58.4202433394,0
1001492,"CASTRO BARROS 587",-34.6185967268,-58.4196957762,0
1001494,"CORDOBA AV. 427",-34.5984656487,-58.3732424655,0
1001495,"CASTRO BARROS 981",-34.624204476,-58.4191904374,0
1001496,"CORDOBA AV. 451",-34.5984968625,-58.3736544423,0
1001497,"CASTRO BARROS 1681",-34.6326116613,-58.4178738036,0
1001498,"CASTRO BARROS 1895",-34.635419631,-58.4179695203,0
1001499,"CORDOBA AV. 547",-34.5986256665,-58.3750733157,0
1001500,"CASTRO BARROS 2197",-34.6382007867,-58.4174011022,0
1001506,"CASTRO 1704",-34.6332505935,-58.4191916709,0
1001507,"CORDOBA AV. 827",-34.5988445923,-58.3787305334,0
1001508,"COLOMBRES 1210",-34.6282415585,-58.4170877926,0
1001509,"COLOMBRES 1022",-34.6260373611,-58.4175745007,0
1001510,"COLOMBRES 1008",-34.6259252043,-58.4176083072,0
1001511,"CORDOBA AV. 883",-34.5988797765,-58.3795533155,0
1001512,"COLOMBRES 958",-34.6251278527,-58.4176652551,0
1001513,"COLOMBRES 708",-34.6212453076,-58.4180121904,0
1001514,"COLOMBRES 434",-34.6178826557,-58.4182219303,0
1001516,"COLOMBRES 410",-34.6176498926,-58.4182332732,0
1001517,"COLOMBRES 250",-34.614993178,-58.4185260134,0
1001518,"COLOMBRES 242",-34.6149087891,-58.4185381346,0
1001519,"COLOMBRES 16",-34.611536703,-58.4195284605,0
1001520,"COLOMBRES 4",-34.6113114489,-58.4196047067,0
1001521,"BOEDO 43",-34.6116801903,-58.4182425763,0
1001522,"BOEDO 197",-34.6137380799,-58.4173453109,0
1001523,"BOEDO AV. 335",-34.6162404874,-58.4170232052,0
1001524,"BOEDO AV. 353",-34.6164675761,-58.4170013027,0
1001525,"BOEDO AV. 475",-34.6182317842,-58.4168448815,0
1001526,"BOEDO AV. 493",-34.6183813609,-58.4168298,0
1001527,"BOEDO AV. 685",-34.620678075,-58.4166180095,0
1001528,"CORDOBA AV. 923",-34.598898946,-58.3800093562,0
1001529,"BOEDO AV. 697",-34.6208282112,-58.416603481,0
1001530,"BOEDO AV. 749",-34.6216202633,-58.4165283358,0
1001531,"BOEDO AV. 761",-34.6217472562,-58.4165160494,0
1001532,"BOEDO AV. 783",-34.6220998551,-58.4164819356,0
1001533,"BOEDO AV. 879",-34.6237155186,-58.4163259657,0
1001534,"CORDOBA AV. 937",-34.5989089851,-58.3802714361,0
1001535,"BOEDO AV. 945",-34.6247618546,-58.4162484124,0
1001536,"BOEDO AV. 965",-34.6249944894,-58.4162307095,0
1001537,"BOEDO AV. 981",-34.6251386805,-58.4162197369,0
1001538,"BOEDO AV. 1261",-34.6284357422,-58.41599617,0
1001539,"CORDOBA AV. 953",-34.5989199569,-58.3805578697,0
1001540,"BOEDO AV. 1297",-34.6288340855,-58.4159875607,0
1001541,"BOEDO AV. 1443",-34.6307092247,-58.4160195038,0
1001542,"BOEDO AV. 1451",-34.6307872191,-58.41602307,0
1001543,"CORDOBA AV. 975",-34.5989290497,-58.3807952732,0
1001544,"BOEDO AV. 1471",-34.6310212397,-58.4160355647,0
1001545,"BOEDO AV. 1491",-34.6311775731,-58.4160439117,0
1001546,"BOEDO AV. 1827",-34.6357276712,-58.4162817278,0
1001548,"BOEDO AV. 1887",-34.6359095402,-58.4162848155,0
1001550,"BOEDO AV. 1983",-34.637029265,-58.4163069683,0
1001552,"BOEDO AV. 2093",-34.6387524947,-58.4159819236,0
1001555,"LINIERS VIRREY 1910",-34.6334571715,-58.41293334,0
1001556,"LINIERS VIRREY 1710",-34.6308665328,-58.4129947825,0
1001558,"MAZA 2118",-34.6362749376,-58.413697572,0
1001560,"MAZA 1926",-34.6340245522,-58.4142993328,0
1001564,"MAZA 1910",-34.6337941237,-58.4143641935,0
1001569,"MAZA 1724",-34.6313217028,-58.4144386496,0
1001570,"MAZA 1710",-34.6311674339,-58.4144419498,0
1001572,"MAZA 1526",-34.6291069681,-58.4144872934,0
1001578,"MAZA 1510",-34.6290062688,-58.4144894505,0
1001579,"CORDOBA AV. 435",-34.5984756744,-58.37337479,0
1001580,"CORDOBA AV. 475",-34.598509084,-58.3738157548,0
1001581,"CORDOBA AV. 549",-34.5986256665,-58.3750733157,0
1001582,"MAZA 1228",-34.6256884705,-58.4146066336,0
1001584,"MAZA 1206",-34.6254647106,-58.4146205955,0
1001585,"CORDOBA AV. 637",-34.5986554206,-58.375880465,0
1001586,"MAZA 820",-34.6212311376,-58.4149981415,0
1001587,"MAZA 804",-34.6210421947,-58.4150177556,0
1001588,"CORDOBA AV. 731",-34.5987621879,-58.3773869545,0
1001589,"MAZA 606",-34.6185335758,-58.4152688731,0
1001590,"MAZA 414",-34.6158489773,-58.4156873098,0
1001592,"MAZA 406",-34.6158489773,-58.4156873098,0
1001593,"MAZA 210",-34.6136782629,-58.4161276085,0
1001594,"MAZA 6",-34.611183732,-58.4171818482,0
1001595,"MAZA 1110",-34.6244704474,-58.4146864765,0
1001596,"MAZA 1020",-34.6237157944,-58.4147386682,0
1001597,"MAZA 1004",-34.6236846502,-58.4147405392,0
1001598,"MAZA 904",-34.6223974163,-58.4148740997,0
1001599,"MAZA 862",-34.6218508981,-58.4149338039,0
1001601,"CORDOBA AV. 657",-34.5986729752,-58.3761312351,0
1001614,"INDEPENDENCIA AV. 1259",-34.6176890981,-58.383837359,0
1001615,"INDEPENDENCIA AV. 1483",-34.6178035441,-58.3870656862,0
1001616,"INDEPENDENCIA AV. 1699",-34.6179817039,-58.3901778937,0
1001617,"INDEPENDENCIA AV. 1789",-34.6180479971,-58.3912478327,0
1001618,"ENTRE RIOS AV. 732",-34.6172498074,-58.3915847166,0
1001619,"SOLIS 793",-34.6179336527,-58.390377736,0
1001620,"SOLIS 785",-34.6177971608,-58.39038041,0
1001621,"CHILE 1604",-34.6167788172,-58.3892237713,0
1001622,"SAN JOSE 785",-34.6175735196,-58.3859254297,0
1001624,"SALTA 750",-34.6170892213,-58.3829977386,0
1001625,"SALTA 560",-34.614978891,-58.3830843305,0
1001626,"SALTA 514",-34.614518401,-58.38310207,0
1001627,"REPUBLICA BOLIVARIANA DE VENEZUELA 1187",-34.6143337595,-58.3828477219,0
1001628,"REPUBLICA BOLIVARIANA DE VENEZUELA 1399",-34.6144976405,-58.3858071304,0
1001629,"SAN JOSE 583",-34.6152780423,-58.3859564713,0
1001630,"SAENZ PEÑA, LUIS, PRES. 614",-34.6158097021,-58.387433667,0
1001631,"SAENZ PEÑA, LUIS, PRES. 614",-34.6158097021,-58.387433667,0
1001632,"SAENZ PEÑA, LUIS, PRES. 606",-34.6156378598,-58.3874344668,0
1001633,"REPUBLICA BOLIVARIANA DE VENEZUELA 1589",-34.6146849215,-58.3888093591,0
1001634,"SOLIS 559",-34.6154071273,-58.3904296155,0
1001635,"SOLIS 599",-34.615526705,-58.3904346014,0
1001636,"ENTRE RIOS AV. 676",-34.6164674438,-58.3915703113,0
1001637,"ENTRE RIOS AV. 662",-34.6163117126,-58.3915676612,0
1001638,"ENTRE RIOS AV. 594",-34.61555744,-58.3915621694,0
1001639,"ENTRE RIOS AV. 542",-34.6153177818,-58.3915674,0
1001645,"ENTRE RIOS AV. 744",-34.6174122825,-58.3915874844,0
1001646,"SALTA 708",-34.6167079602,-58.3830160813,0
1001647,"ENTRE RIOS AV. 640",-34.6160735442,-58.3915636082,0
1001648,"ENTRE RIOS AV. 522",-34.6151298625,-58.3915723876,0
1001649,"ENTRE RIOS AV. 478",-34.6145998907,-58.3915908217,0
1001650,"ENTRE RIOS AV. 420",-34.6140342395,-58.3916066045,0
1001651,"SOLIS 375",-34.6133643702,-58.3904126581,0
1001652,"SOLIS 363",-34.6133643702,-58.3904126581,0
1001653,"SOLIS 173",-34.6110900104,-58.3904281548,0
1001654,"YRIGOYEN, HIPOLITO AV. 1710",-34.6103050251,-58.3909339994,0
1001655,"YRIGOYEN, HIPOLITO AV. 1710",-34.6103050251,-58.3909339994,0
1001657,"YRIGOYEN, HIPOLITO AV. 1750",-34.6103019947,-58.3909302264,0
1001658,"YRIGOYEN, HIPOLITO AV. 1752",-34.6103019947,-58.3909302264,0
1001659,"CERVIÑO AV. 4714",-34.5750354339,-58.4237810851,0
1001660,"Parada sin nombre",-34.572665,-58.42704,0
1001661,"DEL LIBERTADOR AV. 3640",-34.5729129576,-58.4199084522,0
1001664,"Parada sin nombre",-34.575697,-58.413449,0
1001665,"Parada sin nombre",-34.582476,-58.400344,0
1001666,"Parada sin nombre",-34.582498,-58.40028,0
1001667,"Parada sin nombre",-34.578347,-58.402646,0
1001668,"SAN MARTIN DE TOURS 2814",-34.5792881734,-58.4055837964,0
1001669,"Parada sin nombre",-34.575083,-58.408015,0
1001670,"Parada sin nombre",-34.576844,-58.409748,0
1001671,"Parada sin nombre",-34.572917,-58.413213,0
1001672,"Parada sin nombre",-34.571261,-58.422957,0
1001673,"Parada sin nombre",-34.568681,-58.421881,0
1001675,"Parada sin nombre",-34.557307,-58.429805,0
1001676,"Parada sin nombre",-34.557487,-58.429587,0
1001677,"Parada sin nombre",-34.559329,-58.427254,0
1001678,"NAZCA AV. 777",-34.623434395,-58.472783386,0
1001679,"NAZCA AV. 797",-34.6232875222,-58.4728494394,0
1001680,"NAZCA AV. 971",-34.6213184673,-58.4737347549,0
1001681,"NAZCA AV. 985",-34.6212834415,-58.4737505067,0
1001683,"LIBERTAD 731",-34.6001670403,-58.3839127438,0
1001684,"NAZCA AV. 1061",-34.6208362368,-58.4739378687,0
1001685,"LIBERTAD 743",-34.5998472975,-58.383934312,0
1001686,"NAZCA AV. 1095",-34.6206229619,-58.474025599,0
1001687,"VIAMONTE 1342",-34.6005890189,-58.3860054815,0
1001688,"CUENCA 206",-34.6293466919,-58.474649526,0
1001689,"VIAMONTE 1384",-34.6006098805,-58.3864164443,0
1001690,"VIAMONTE 1510",-34.600696956,-58.3883258939,0
1001691,"VIAMONTE 1530",-34.6007080663,-58.3885882877,0
1001692,"VIAMONTE 1570",-34.6007324361,-58.3891638252,0
1001693,"CORDOBA AV. 1419",-34.5992252236,-58.3871904142,0
1001694,"TALCAHUANO 836",-34.5988203264,-58.3855506147,0
1001695,"Parada sin nombre",-34.592716,-58.386666,0
1001696,"SANTA FE AV. 1259",-34.5955571718,-58.3851127424,0
1001697,"SANTA FE AV. 1289",-34.5955804601,-58.3855010408,0
1001698,"SANTA FE AV. 1293",-34.5955804601,-58.3855010408,0
1001699,"SANTA FE AV. 1260",-34.5957221034,-58.3850881601,0
1001700,"SANTA FE AV. 1256",-34.5957221034,-58.3850881601,0
1001701,"SANTA FE AV. 1185",-34.5954913491,-58.3840900166,0
1001702,"LIBERTAD 1097",-34.5957871006,-58.3842390603,0
1001703,"LIBERTAD 1077",-34.5959401588,-58.3842240323,0
1001704,"Parada sin nombre",-34.597528,-58.384085,0
1001705,"PARAGUAY 1268",-34.5981715165,-58.3850699724,0
1001706,"CORDOBA AV. 1273",-34.5991315572,-58.3852145811,0
1001707,"CORDOBA AV. 1247",-34.5991090889,-58.3847353483,0
1001710,"LIBERTAD 731",-34.6001670403,-58.3839127438,0
1001711,"VIAMONTE 1314",-34.6005682318,-58.38559602,0
1001712,"VIAMONTE 1358",-34.6005989067,-58.3862002589,0
1001713,"URUGUAY AV. 782",-34.5996066788,-58.3868601164,0
1001714,"CORDOBA AV. 1525",-34.599293005,-58.3885420039,0
1001715,"TALCAHUANO 826",-34.5989870724,-58.3855396317,0
1001716,"TALCAHUANO 1140",-34.5952206089,-58.3858199981,0
1001717,"CORDOBA AV. 1167",-34.5990615133,-58.3837124384,0
1001725,"JUNCAL 917",-34.5928090166,-58.3805051738,0
1001726,"JUNCAL 867",-34.5928258246,-58.3795469452,0
1001729,"DEL LIBERTADOR AV. 498",-34.5897346524,-58.3804178884,0
1001731,"Parada sin nombre",-34.589199,-58.380644,0
1001732,"ESMERALDA 1271",-34.5931604789,-58.3785281637,0
1001733,"Parada sin nombre",-34.594926,-58.378472,0
1001734,"Parada sin nombre",-34.595019,-58.377858,0
1001735,"Parada sin nombre",-34.595074,-58.378245,0
1001736,"SANTA FE AV. 836",-34.5952326243,-58.3790986524,0
1001737,"SANTA FE AV. 926",-34.5953476973,-58.3803862051,0
1001738,"SANTA FE AV. 960",-34.595385427,-58.3808150147,0
1001739,"SANTA FE AV. 946",-34.5953718936,-58.3806611999,0
1001740,"SANTA FE AV. 924",-34.595344056,-58.380344822,0
1001741,"SANTA FE AV. 927",-34.5951915355,-58.3804857595,0
1001742,"SANTA FE AV. 945",-34.5952021739,-58.3806066663,0
1001743,"CORDOBA AV. 1145",-34.5990387281,-58.3832205965,0
1001744,"CABRERA, JOSE A. 3986",-34.5964125176,-58.4229270394,0
1001745,"HONDURAS 4383",-34.5930024988,-58.4240557108,0
1001746,"CRAMER 316",-34.5758820268,-58.4432635998,0
1001747,"DARREGUEYRA 2210",-34.5828439894,-58.4263164739,0
1001749,"Parada sin nombre",-34.56819,-58.437487,0
1001750,"Parada sin nombre",-34.545269,-58.451374,0
1001751,"UDAONDO, GUILLERMO AV. 1351",-34.5459754813,-58.4519791573,0
1001752,"MONROE 1045",-34.5499006739,-58.4458983015,0
1001754,"Parada sin nombre",-34.578072,-58.441869,0
1001755,"CONESA 685",-34.574900482,-58.4474520168,0
1001756,"ZAPIOLA 702",-34.5760024054,-58.4485665553,0
1001757,"ZAPIOLA 1012",-34.574079435,-58.4521750166,0
1001758,"ZAPIOLA 1514",-34.571325008,-58.4573825407,0
1001759,"FREIRE, RAMON, CAP. GRAL. 1555",-34.5718796027,-58.4589035869,0
1001760,"FREIRE, RAMON, CAP. GRAL. 1391",-34.573124554,-58.4566342846,0
1001761,"FREIRE, RAMON, CAP. GRAL. 989",-34.5753577267,-58.4524100464,0
1001762,"FREIRE, RAMON, CAP. GRAL. 761",-34.5766378443,-58.4495665026,0
1001763,"FREIRE, RAMON, CAP. GRAL. 695",-34.5770811856,-58.4486144968,0
1001764,"CONDE 502",-34.5787459652,-58.4479888765,0
1001765,"CONDE 718",-34.5778669542,-58.44977445,0
1001766,"CONDE 904",-34.5769509149,-58.4516582404,0
1001767,"CONDE 1008",-34.5761650344,-58.4534577892,0
1001768,"CONDE 1212",-34.5749151378,-58.4561161341,0
1001769,"CONDE 1408",-34.5740582795,-58.4579072844,0
1001770,"CONDE 1502",-34.5735497635,-58.4589649953,0
1001771,"ALVAREZ THOMAS AV. 1253",-34.5782466705,-58.4593339602,0
1001772,"ALVAREZ THOMAS AV. 1213",-34.5782786125,-58.4588053694,0
1001773,"ALVAREZ THOMAS AV. 1091",-34.5785161464,-58.4570682889,0
1001775,"ALVAREZ THOMAS AV. 1057",-34.5786412842,-58.4566044641,0
1001777,"ALVAREZ THOMAS AV. 893",-34.5792030417,-58.4546561974,0
1001778,"ALVAREZ THOMAS AV. 883",-34.5792549059,-58.4544944893,0
1001779,"ALVAREZ THOMAS AV. 851",-34.5794283362,-58.4539537425,0
1001780,"ALVAREZ THOMAS AV. 831",-34.5795534287,-58.4535637044,0
1001781,"ALVAREZ THOMAS AV. 595",-34.5805008746,-58.4506731337,0
1001783,"CABRERA, JOSE A. 4240",-34.5952219715,-58.4251027198,0
1001784,"MATIENZO, BENJAMIN, TENIENTE 1704",-34.5682416546,-58.4339661895,0
1001785,"ZAPIOLA 1646",-34.5705183447,-58.4590689894,0
1001786,"FREIRE, RAMON, CAP. GRAL. 1187",-34.5740568493,-58.4548895019,0
1001787,"ALVAREZ THOMAS AV. 1245",-34.5782530591,-58.4592282421,0
1001788,"Parada sin nombre",-34.610171,-58.391862,0
1001789,"Parada sin nombre",-34.610246,-58.391862,0
1001790,"Parada sin nombre",-34.609361,-58.391905,0
1001791,"Parada sin nombre",-34.609833,-58.391889,0
1001792,"Parada sin nombre",-34.609666,-58.391909,0
1001793,"RIVADAVIA AV. 1775",-34.6091744814,-58.391545623,0
1001794,"RIVADAVIA AV. 1765",-34.6091744815,-58.391545623,0
1001795,"RIVADAVIA AV. 1719",-34.609133001,-58.3909557299,0
1001796,"RIVADAVIA AV. 1731",-34.609133001,-58.3909557299,0
1001798,"RODRIGUEZ PEÑA 10",-34.608899842,-58.3906313816,0
1001799,"RODRIGUEZ PEÑA 30",-34.6086278206,-58.3906563465,0
1001800,"RODRIGUEZ PEÑA 56",-34.60846058,-58.3906716951,0
1001801,"CALLAO AV. 121",-34.607594484,-58.391962463,0
1001802,"CALLAO AV. 133",-34.607594484,-58.391962463,0
1001803,"CALLAO AV. 155",-34.6073065434,-58.3919813712,0
1001804,"CALLAO AV. 327",-34.6053932924,-58.392116335,0
1001805,"CALLAO AV. 361",-34.6049366335,-58.3921514289,0
1001806,"CALLAO AV. 377",-34.6046827404,-58.3921709402,0
1001807,"RODRIGUEZ PEÑA 240",-34.6062497038,-58.3908050549,0
1001808,"RODRIGUEZ PEÑA 218",-34.6064140544,-58.3907996019,0
1001809,"RODRIGUEZ PEÑA 216",-34.6064140544,-58.3907996019,0
1001810,"MITRE, BARTOLOME 1682",-34.6079180839,-58.3903483355,0
1001811,"MITRE, BARTOLOME 1608",-34.6078553333,-58.3894358845,0
1001812,"PARANA 43",-34.6083731128,-58.3876630327,0
1001813,"RIVADAVIA AV. 1637",-34.6090375995,-58.3895897323,0
1001814,"RIVADAVIA AV. 1615",-34.6090229328,-58.3894443107,0
1001815,"RIVADAVIA AV. 1655",-34.6090643877,-58.3898916265,0
1001816,"RIVADAVIA AV. 1655",-34.6090643877,-58.3898916265,0
1001817,"YRIGOYEN, HIPOLITO AV. 1660",-34.6101783185,-58.3897837754,0
1001818,"YRIGOYEN, HIPOLITO AV. 1628",-34.6101415463,-58.3892705,0
1001819,"YRIGOYEN, HIPOLITO AV. 1560",-34.610100739,-58.3885222979,0
1001821,"YRIGOYEN, HIPOLITO AV. 1530",-34.6100893184,-58.3879771241,0
1001823,"CALVO, CARLOS 695",-34.6196616484,-58.375610598,0
1001824,"CALVO, CARLOS 791",-34.6196906003,-58.3770691063,0
1001825,"CALVO, CARLOS 987",-34.6197311684,-58.3798238288,0
1001826,"PERU 1228",-34.6223111887,-58.3740997128,0
1001827,"PERU 1012",-34.6197806838,-58.3742418367,0
1001828,"CALVO, CARLOS 599",-34.6196208874,-58.374144791,0
1001829,"PERU 846",-34.6178557709,-58.3743711748,0
1001830,"PERU 828",-34.6175945663,-58.3743874717,0
1001831,"PERU 692",-34.6159746437,-58.3745126947,0
1001832,"PERU 610",-34.6150908343,-58.3745360738,0
1001833,"PERU 522",-34.6141279615,-58.3745748418,0
1001834,"PERU 522",-34.6141279615,-58.3745748418,0
1001835,"PERU 416",-34.6129143405,-58.3746458026,0
1001836,"SAENZ PEÑA, LUIS, PRES. 116",-34.6103322678,-58.3875069587,0
1001837,"SAENZ PEÑA, LUIS, PRES. 136",-34.6105209039,-58.3874928231,0
1001838,"SAENZ PEÑA, LUIS, PRES. 170",-34.6108404807,-58.387468875,0
1001839,"BELGRANO AV. 1620",-34.613738389,-58.3892462353,0
1001840,"BELGRANO AV. 1642",-34.6137608513,-58.3895913057,0
1001841,"MORENO 1631",-34.6124594324,-58.3895089461,0
1001842,"SAN JOSE 189",-34.6109637538,-58.3861947789,0
1001843,"SAN JOSE 369",-34.6130672022,-58.3861612458,0
1001844,"SAN JOSE 383",-34.6132102406,-58.3861503271,0
1001846,"SANTIAGO DEL ESTERO 377",-34.613090189,-58.38471856,0
1001847,"SANTIAGO DEL ESTERO 345",-34.6126915519,-58.3847570475,0
1001848,"MORENO 1385",-34.6122184621,-58.3858338999,0
1001849,"SANTIAGO DEL ESTERO 189",-34.6108240551,-58.3848599305,0
1001850,"SALTA 120",-34.6099284711,-58.383372325,0
1001851,"SALTA 320",-34.6122509741,-58.3832623312,0
1001852,"BELGRANO AV. 1144",-34.6132624347,-58.3824714981,0
1001853,"BELGRANO AV. 1154",-34.6132728956,-58.3826192863,0
1001854,"BELGRANO AV. 1110",-34.6132328289,-58.3820529635,0
1001855,"MORENO 1795",-34.6126032679,-58.3915840337,0
1001856,"SALTA 142",-34.6101989982,-58.3833608279,0
1001857,"LIBERTAD 55",-34.6079320596,-58.3834589844,0
1001858,"LIBERTAD 147",-34.6068448895,-58.3835136515,0
1001859,"LIBERTAD 1192",-34.5946467485,-58.3844608094,0
1001860,"LIBERTAD 277",-34.6054353014,-58.3835728223,0
1001862,"LIBERTAD 287",-34.6052706382,-58.3835779324,0
1001863,"SARMIENTO 1183",-34.6050567099,-58.3834009291,0
1001864,"SARMIENTO 1169",-34.6050421331,-58.3831461189,0
1001865,"LIBERTAD 347",-34.6045043103,-58.3836326533,0
1001866,"CALLAO AV. 335",-34.60517952,-58.3921327633,0
1001867,"CORRIENTES AV. 1186",-34.6038923883,-58.3834149084,0
1001868,"CORRIENTES AV. 1232",-34.6039401142,-58.3842222603,0
1001869,"CORRIENTES AV. 1250",-34.6039473646,-58.3843458238,0
1001871,"TALCAHUANO 374",-34.6043502419,-58.3851399057,0
1001872,"TALCAHUANO 234",-34.605981369,-58.3850597915,0
1001873,"TALCAHUANO 10",-34.6085282571,-58.384910826,0
1001874,"TALCAHUANO 10",-34.6085282571,-58.384910826,0
1001875,"MITRE, BARTOLOME 1462",-34.6077021619,-58.3872588266,0
1001876,"TUCUMAN 1785",-34.6019327905,-58.3923311412,0
1001877,"RODRIGUEZ PEÑA 628",-34.6015529229,-58.3913883218,0
1001878,"LAVALLE 1785",-34.6031021044,-58.3921042436,0
1001879,"LAVALLE 1759",-34.6030861649,-58.3918574604,0
1001880,"LAVALLE 1739",-34.6030778291,-58.3916975907,0
1001881,"LAVALLE 1471",-34.6028148505,-58.3875312064,0
1001882,"LAVALLE 1469",-34.6028109216,-58.3874949452,0
1001883,"LAVALLE 1459",-34.6028030632,-58.3874224231,0
1001884,"Parada sin nombre",-34.560829,-58.427062,0
1001885,"Parada sin nombre",-34.560108,-58.426272,0
1001886,"Parada sin nombre",-34.560362,-58.425944,0
1001888,"DORREGO AV. 3750",-34.5652855291,-58.4201869624,0
1001889,"LAVALLE 1447",-34.6028030632,-58.3874224231,0
1001890,"DORREGO AV. 3751",-34.5629756701,-58.4169629538,0
1001891,"GALLO 75",-34.607486936,-58.4139802845,0
1001892,"Parada sin nombre",-34.565443,-58.419511,0
1001893,"LIBERTAD 431",-34.603388174,-58.3836893033,0
1001895,"LIBERTAD 449",-34.6033080479,-58.3836951775,0
1001899,"LIBERTAD 443",-34.6033431112,-58.383692607,0
1001900,"CORDOBA AV. 3271",-34.5978763386,-58.412845001,0
1001901,"Parada sin nombre",-34.569365,-58.409733,0
1001902,"Parada sin nombre",-34.602692,-58.383748,0
1001903,"Parada sin nombre",-34.572188,-58.410922,0
1001904,"CORDOBA AV. 3293",-34.5978700429,-58.4130072497,0
1001905,"Parada sin nombre",-34.601494,-58.384391,0
1001906,"Parada sin nombre",-34.573485,-58.409038,0
1001907,"CORDOBA AV. 3477",-34.5977758279,-58.4154109715,0
1001908,"FIGUEROA ALCORTA, PRES. AV. 3707",-34.5748372123,-58.4069567535,0
1001909,"Parada sin nombre",-34.576595,-58.404786,0
1001911,"FIGUEROA ALCORTA, PRES. AV. 3427",-34.5768585885,-58.4042879348,0
1001912,"FIGUEROA ALCORTA, PRES. AV. 3417",-34.5772445804,-58.4037682692,0
1001913,"FIGUEROA ALCORTA, PRES. AV. 3297",-34.5782897599,-58.4023056549,0
1001914,"OBLIGADO RAFAEL, AV.COSTANERA 1420",-34.5699810296,-58.3991228892,0
1001915,"CORDOBA AV. 3845",-34.5976594189,-58.4210787778,0
1001917,"Parada sin nombre",-34.567058,-58.405254,0
1001919,"OBLIGADO RAFAEL, AV.COSTANERA 1732",-34.5682317739,-58.401591942,0
1001920,"OBLIGADO RAFAEL, AV.COSTANERA 1736",-34.5682133617,-58.4016124136,0
1001921,"OBLIGADO RAFAEL, AV.COSTANERA 1740",-34.5681949495,-58.4016328853,0
1001923,"OBLIGADO RAFAEL, AV.COSTANERA 2102",-34.5663276283,-58.4031696681,0
1001924,"OBLIGADO RAFAEL, AV.COSTANERA 2202",-34.5662915408,-58.4031976202,0
1001925,"CORDOBA AV. 3885",-34.5976529732,-58.4214641159,0
1001926,"ESTADO DE ISRAEL AV. 4167",-34.5977484167,-58.4244037111,0
1001927,"OBLIGADO RAFAEL, AV.COSTANERA 2281",-34.5639906147,-58.4050458668,0
1001928,"ESTADO DE ISRAEL AV. 4189",-34.5977572194,-58.4247965922,0
1001929,"OBLIGADO RAFAEL, AV.COSTANERA 2680",-34.5623482914,-58.4063688272,0
1001930,"ESTADO DE ISRAEL AV. 4481",-34.5987843634,-58.4290054532,0
1001931,"OBLIGADO RAFAEL, AV.COSTANERA 2650",-34.5624760299,-58.4062522126,0
1001932,"OBLIGADO RAFAEL, AV.COSTANERA 3242",-34.5598672222,-58.4086484585,0
1001933,"ESTADO DE ISRAEL AV. 4771",-34.6013691039,-58.4317176181,0
1001934,"OBLIGADO RAFAEL, AV.COSTANERA 3250",-34.5598248741,-58.408690172,0
1001935,"OBLIGADO RAFAEL, AV.COSTANERA 3450",-34.5587981945,-58.4097661603,0
1001936,"OBLIGADO RAFAEL, AV.COSTANERA 3460",-34.5587715116,-58.4097974208,0
1001937,"OBLIGADO RAFAEL, AV.COSTANERA 3461",-34.5587700351,-58.4097992735,0
1001938,"OBLIGADO RAFAEL, AV.COSTANERA 4251",-34.5573936516,-58.411588972,0
1001939,"CORRIENTES AV. 4530",-34.6024452806,-58.4291359385,0
1001942,"OBLIGADO RAFAEL, AV.COSTANERA 4650",-34.5549069381,-58.4165086398,0
1001943,"CORRIENTES AV. 4520",-34.6024711792,-58.4288823776,0
1001946,"ENTRE RIOS AV. 940",-34.6195430181,-58.3915529018,0
1001947,"OBLIGADO RAFAEL, AV.COSTANERA 4710",-34.5547395644,-58.4170849705,0
1001948,"CORRIENTES AV. 4514",-34.6024711792,-58.4288823776,0
1001949,"OBLIGADO RAFAEL, AV.COSTANERA 4691",-34.554791219,-58.4169058437,0
1001951,"OBLIGADO RAFAEL, AV.COSTANERA 4970",-34.5540935513,-58.4195671075,0
1001952,"OBLIGADO RAFAEL, AV.COSTANERA 4986",-34.5540532863,-58.4197232116,0
1001953,"Parada sin nombre",-34.626049,-58.391214,0
1001954,"OBLIGADO RAFAEL, AV.COSTANERA 4902",-34.5542618263,-58.4189147097,0
1001955,"OBLIGADO RAFAEL, AV.COSTANERA 4996",-34.5540281205,-58.4198207766,0
1001956,"DORREGO AV. 2720",-34.5741904333,-58.4327970174,0
1001958,"Parada sin nombre",-34.574598,-58.434756,0
