route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
882,5,22976047398434,"Barrio Samoré (cartel blanco)",25331,1,"",8956
882,5,22976047398439,"Barrio Samoré (cartel blanco)",25332,1,"",8956
882,5,22976047398447,"Barrio Samoré (cartel blanco)",25333,1,"",8956
882,5,22976047398452,"Barrio Samoré (cartel blanco)",25334,1,"",8956
882,5,22976047398460,"Barrio Samoré (cartel blanco)",25335,1,"",8956
882,5,22976047398465,"Barrio Samoré (cartel blanco)",25336,1,"",8956
882,5,22976047398473,"Barrio Samoré (cartel blanco)",25337,1,"",8956
882,5,22976047398478,"Barrio Samoré (cartel blanco)",25338,1,"",8956
882,5,22976047398486,"Barrio Samoré (cartel blanco)",25339,1,"",8956
882,5,22976047398491,"Barrio Samoré (cartel blanco)",25340,1,"",8956
882,5,22976047398499,"Barrio Samoré (cartel blanco)",25341,1,"",8956
882,5,22976047398504,"Barrio Samoré (cartel blanco)",25342,1,"",8956
882,5,22976047398603,"Barrio Samoré (cartel blanco)",25343,1,"",8956
882,5,22976047398616,"Barrio Samoré (cartel blanco)",25344,1,"",8956
882,5,22976047398629,"Barrio Samoré (cartel blanco)",25345,1,"",8956
882,5,22976047398642,"Barrio Samoré (cartel blanco)",25346,1,"",8956
882,5,22976047398655,"Barrio Samoré (cartel blanco)",25347,1,"",8956
882,5,22976047398668,"Barrio Samoré (cartel blanco)",25348,1,"",8956
882,5,22976047399279,"Barrio Samoré (cartel blanco)",25349,1,"",8956
882,5,22976047399292,"Barrio Samoré (cartel blanco)",25350,1,"",8956
882,5,22976047399305,"Barrio Samoré (cartel blanco)",25351,1,"",8956
882,5,22976047399318,"Barrio Samoré (cartel blanco)",25352,1,"",8956
882,5,22976047399331,"Barrio Samoré (cartel blanco)",25353,1,"",8956
882,5,22976047399344,"Barrio Samoré (cartel blanco)",25354,1,"",8956
882,5,22976047399448,"Barrio Samoré (cartel blanco)",25355,1,"",8956
882,5,22976047399474,"Barrio Samoré (cartel blanco)",25356,1,"",8956
882,5,22976047399500,"Barrio Samoré (cartel blanco)",25357,1,"",8956
882,5,22976047399617,"Barrio Samoré (cartel blanco)",25358,1,"",8956
882,5,22976047399643,"Barrio Samoré (cartel blanco)",25359,1,"",8956
882,5,22976047399669,"Barrio Samoré (cartel blanco)",25360,1,"",8956
882,5,22976047399786,"Barrio Samoré (cartel blanco)",25361,1,"",8956
882,5,22976047399812,"Barrio Samoré (cartel blanco)",25362,1,"",8956
882,5,22976047399838,"Barrio Samoré (cartel blanco)",25363,1,"",8956
325,5,22918318759245,"Retiro",25598,0,"",6620
325,5,22918318759414,"Retiro",25599,0,"",6620
325,5,22918318759583,"Retiro",25600,0,"",6620
325,5,22918318759752,"Retiro",25601,0,"",6620
325,5,22918318759921,"Retiro",25602,0,"",6620
325,5,22918318760090,"Retiro",25603,0,"",6620
325,5,22918318760116,"Retiro",25604,0,"",6620
325,5,22918318760142,"Retiro",25605,0,"",6620
325,5,22918318760259,"Retiro",25606,0,"",6620
325,5,22918318760272,"Retiro",25607,0,"",6620
325,5,22918318760285,"Retiro",25608,0,"",6620
325,5,22918318760298,"Retiro",25609,0,"",6620
325,5,22918318760311,"Retiro",25610,0,"",6620
325,5,22918318760324,"Retiro",25611,0,"",6620
325,5,22918318760428,"Retiro",25612,0,"",6620
325,5,22918318760441,"Retiro",25613,0,"",6620
325,5,22918318760454,"Retiro",25614,0,"",6620
325,5,22918318760467,"Retiro",25615,0,"",6620
325,5,22918318760480,"Retiro",25616,0,"",6620
325,5,22918318760493,"Retiro",25617,0,"",6620
325,5,22918318760597,"Retiro",25618,0,"",6620
325,5,22918318760602,"Retiro",25619,0,"",6620
325,5,22918318760610,"Retiro",25620,0,"",6620
325,5,22918318760615,"Retiro",25621,0,"",6620
325,5,22918318760623,"Retiro",25622,0,"",6620
325,5,22918318760628,"Retiro",25623,0,"",6620
325,5,22918318760636,"Retiro",25624,0,"",6620
325,5,22918318760641,"Retiro",25625,0,"",6620
325,5,22918318760649,"Retiro",25626,0,"",6620
325,5,22918318760654,"Retiro",25627,0,"",6620
325,5,22918318760662,"Retiro",25628,0,"",6620
325,5,22918318760667,"Retiro",25629,0,"",6620
325,5,22918318760766,"Retiro",25630,0,"",6620
325,5,22918318760771,"Retiro",25631,0,"",6620
325,5,22918318760779,"Retiro",25632,0,"",6620
325,5,22918318760784,"Retiro",25633,0,"",6620
325,5,22918318760792,"Retiro",25634,0,"",6620
325,5,22918318760797,"Retiro",25635,0,"",6620
325,5,22918318760805,"Retiro",25636,0,"",6620
325,5,22918318760810,"Retiro",25637,0,"",6620
325,5,22918318760818,"Retiro",25638,0,"",6620
325,5,22918318760823,"Retiro",25639,0,"",6620
325,5,22918318760831,"Retiro",25640,0,"",6620
325,5,22918318760836,"Retiro",25641,0,"",6620
325,5,22918318761442,"Retiro",25642,0,"",6620
325,5,22918318761460,"Retiro",25643,0,"",6620
325,5,22918318761481,"Retiro",25644,0,"",6620
325,5,22918318761499,"Retiro",25645,0,"",6620
325,5,22918318761611,"Retiro",25646,0,"",6620
325,5,22918318761629,"Retiro",25647,0,"",6620
325,5,22918318761650,"Retiro",25648,0,"",6620
325,5,22918318761668,"Retiro",25649,0,"",6620
325,5,22918318761780,"Retiro",25650,0,"",6620
325,5,22918318761798,"Retiro",25651,0,"",6620
325,5,22918318761819,"Retiro",25652,0,"",6620
325,5,22918318761837,"Retiro",25653,0,"",6620
325,5,22918318761949,"Retiro",25654,0,"",6620
325,5,22918318761967,"Retiro",25655,0,"",6620
325,5,22918318761988,"Retiro",25656,0,"",6620
325,5,22918318762006,"Retiro",25657,0,"",6620
325,5,22918318762118,"Retiro",25658,0,"",6620
325,5,22918318762136,"Retiro",25659,0,"",6620
325,5,22918318762157,"Retiro",25660,0,"",6620
325,5,22918318762175,"Retiro",25661,0,"",6620
325,5,22918318762287,"Retiro",25662,0,"",6620
325,5,22918318762305,"Retiro",25663,0,"",6620
325,5,22918318762326,"Retiro",25664,0,"",6620
325,5,22918318762344,"Retiro",25665,0,"",6620
325,5,22918318762456,"Retiro",25666,0,"",6620
325,5,22918318762474,"Retiro",25667,0,"",6620
325,5,22918318762495,"Retiro",25668,0,"",6620
325,5,22918318762513,"Retiro",25669,0,"",6620
325,5,22918318762625,"Retiro",25670,0,"",6620
325,5,22918318762630,"Retiro",25671,0,"",6620
325,5,22918318762638,"Retiro",25672,0,"",6620
325,5,22918318762643,"Retiro",25673,0,"",6620
325,5,22918318762651,"Retiro",25674,0,"",6620
325,5,22918318762656,"Retiro",25675,0,"",6620
325,5,22918318762664,"Retiro",25676,0,"",6620
325,5,22918318762669,"Retiro",25677,0,"",6620
325,5,22918318762677,"Retiro",25678,0,"",6620
325,5,22918318762682,"Retiro",25679,0,"",6620
325,5,22918318762690,"Retiro",25680,0,"",6620
325,5,22918318762695,"Retiro",25681,0,"",6620
325,5,22918318762794,"Retiro",25682,0,"",6620
325,5,22918318762799,"Retiro",25683,0,"",6620
325,5,22918318762807,"Retiro",25684,0,"",6620
325,5,22918318762812,"Retiro",25685,0,"",6620
325,5,22918318762820,"Retiro",25686,0,"",6620
325,5,22918318762825,"Retiro",25687,0,"",6620
325,5,22918318762833,"Retiro",25688,0,"",6620
325,5,22918318762838,"Retiro",25689,0,"",6620
325,5,22918318762846,"Retiro",25690,0,"",6620
325,5,22918318762851,"Retiro",25691,0,"",6620
325,5,22918318762859,"Retiro",25692,0,"",6620
325,5,22918318762864,"Retiro",25693,0,"",6620
325,5,22918318762963,"Retiro",25694,0,"",6620
325,5,22918318762976,"Retiro",25695,0,"",6620
325,5,22918318762989,"Retiro",25696,0,"",6620
325,5,22918318763002,"Retiro",25697,0,"",6620
325,5,22918318763015,"Retiro",25698,0,"",6620
325,5,22918318763028,"Retiro",25699,0,"",6620
325,5,22918318763639,"Retiro",25700,0,"",6620
325,5,22918318763652,"Retiro",25701,0,"",6620
325,5,22918318763665,"Retiro",25702,0,"",6620
325,5,22918318763678,"Retiro",25703,0,"",6620
325,5,22918318763691,"Retiro",25704,0,"",6620
325,5,22918318763704,"Retiro",25705,0,"",6620
325,5,22918318763808,"Retiro",25706,0,"",6620
325,5,22918318763834,"Retiro",25707,0,"",6620
325,5,22918318763860,"Retiro",25708,0,"",6620
325,5,22918318763977,"Retiro",25709,0,"",6620
325,5,22918318764003,"Retiro",25710,0,"",6620
325,5,22918318764029,"Retiro",25711,0,"",6620
325,5,22918318764146,"Retiro",25712,0,"",6620
325,5,22918318764172,"Retiro",25713,0,"",6620
325,5,22918318764198,"Retiro",25714,0,"",6620
884,5,22976172891919,"Plaza Once",25949,1,"",6621
884,5,22976172892088,"Plaza Once",25950,1,"",6621
884,5,22976172892257,"Plaza Once",25951,1,"",6621
884,5,22976172892426,"Plaza Once",25952,1,"",6621
884,5,22976172892595,"Plaza Once",25953,1,"",6621
884,5,22976172892764,"Plaza Once",25954,1,"",6621
884,5,22976172892790,"Plaza Once",25955,1,"",6621
884,5,22976172892816,"Plaza Once",25956,1,"",6621
884,5,22976172892933,"Plaza Once",25957,1,"",6621
884,5,22976172892946,"Plaza Once",25958,1,"",6621
884,5,22976172892959,"Plaza Once",25959,1,"",6621
884,5,22976172892972,"Plaza Once",25960,1,"",6621
884,5,22976172892985,"Plaza Once",25961,1,"",6621
884,5,22976172892998,"Plaza Once",25962,1,"",6621
884,5,22976172893102,"Plaza Once",25963,1,"",6621
884,5,22976172893115,"Plaza Once",25964,1,"",6621
884,5,22976172893128,"Plaza Once",25965,1,"",6621
884,5,22976172893141,"Plaza Once",25966,1,"",6621
884,5,22976172893154,"Plaza Once",25967,1,"",6621
884,5,22976172893167,"Plaza Once",25968,1,"",6621
884,5,22976172893271,"Plaza Once",25969,1,"",6621
884,5,22976172893276,"Plaza Once",25970,1,"",6621
884,5,22976172893284,"Plaza Once",25971,1,"",6621
884,5,22976172893289,"Plaza Once",25972,1,"",6621
884,5,22976172893297,"Plaza Once",25973,1,"",6621
884,5,22976172893302,"Plaza Once",25974,1,"",6621
884,5,22976172893310,"Plaza Once",25975,1,"",6621
884,5,22976172893315,"Plaza Once",25976,1,"",6621
884,5,22976172893323,"Plaza Once",25977,1,"",6621
884,5,22976172893328,"Plaza Once",25978,1,"",6621
884,5,22976172893336,"Plaza Once",25979,1,"",6621
884,5,22976172893341,"Plaza Once",25980,1,"",6621
884,5,22976172893440,"Plaza Once",25981,1,"",6621
884,5,22976172893445,"Plaza Once",25982,1,"",6621
884,5,22976172893453,"Plaza Once",25983,1,"",6621
884,5,22976172893458,"Plaza Once",25984,1,"",6621
884,5,22976172893466,"Plaza Once",25985,1,"",6621
884,5,22976172893471,"Plaza Once",25986,1,"",6621
884,5,22976172893479,"Plaza Once",25987,1,"",6621
884,5,22976172893484,"Plaza Once",25988,1,"",6621
884,5,22976172893492,"Plaza Once",25989,1,"",6621
884,5,22976172893497,"Plaza Once",25990,1,"",6621
884,5,22976172893505,"Plaza Once",25991,1,"",6621
884,5,22976172893510,"Plaza Once",25992,1,"",6621
884,5,22976172894116,"Plaza Once",25993,1,"",6621
884,5,22976172894134,"Plaza Once",25994,1,"",6621
884,5,22976172894155,"Plaza Once",25995,1,"",6621
884,5,22976172894173,"Plaza Once",25996,1,"",6621
884,5,22976172894285,"Plaza Once",25997,1,"",6621
884,5,22976172894303,"Plaza Once",25998,1,"",6621
884,5,22976172894324,"Plaza Once",25999,1,"",6621
884,5,22976172894342,"Plaza Once",26000,1,"",6621
884,5,22976172894454,"Plaza Once",26001,1,"",6621
884,5,22976172894472,"Plaza Once",26002,1,"",6621
884,5,22976172894493,"Plaza Once",26003,1,"",6621
884,5,22976172894511,"Plaza Once",26004,1,"",6621
884,5,22976172894623,"Plaza Once",26005,1,"",6621
884,5,22976172894641,"Plaza Once",26006,1,"",6621
884,5,22976172894662,"Plaza Once",26007,1,"",6621
884,5,22976172894680,"Plaza Once",26008,1,"",6621
884,5,22976172894792,"Plaza Once",26009,1,"",6621
884,5,22976172894810,"Plaza Once",26010,1,"",6621
884,5,22976172894831,"Plaza Once",26011,1,"",6621
884,5,22976172894849,"Plaza Once",26012,1,"",6621
884,5,22976172894961,"Plaza Once",26013,1,"",6621
884,5,22976172894979,"Plaza Once",26014,1,"",6621
884,5,22976172895000,"Plaza Once",26015,1,"",6621
884,5,22976172895018,"Plaza Once",26016,1,"",6621
884,5,22976172895130,"Plaza Once",26017,1,"",6621
884,5,22976172895148,"Plaza Once",26018,1,"",6621
884,5,22976172895169,"Plaza Once",26019,1,"",6621
884,5,22976172895187,"Plaza Once",26020,1,"",6621
884,5,22976172895299,"Plaza Once",26021,1,"",6621
884,5,22976172895304,"Plaza Once",26022,1,"",6621
884,5,22976172895312,"Plaza Once",26023,1,"",6621
884,5,22976172895317,"Plaza Once",26024,1,"",6621
884,5,22976172895325,"Plaza Once",26025,1,"",6621
884,5,22976172895330,"Plaza Once",26026,1,"",6621
884,5,22976172895338,"Plaza Once",26027,1,"",6621
884,5,22976172895343,"Plaza Once",26028,1,"",6621
884,5,22976172895351,"Plaza Once",26029,1,"",6621
884,5,22976172895356,"Plaza Once",26030,1,"",6621
884,5,22976172895364,"Plaza Once",26031,1,"",6621
884,5,22976172895369,"Plaza Once",26032,1,"",6621
884,5,22976172895468,"Plaza Once",26033,1,"",6621
884,5,22976172895473,"Plaza Once",26034,1,"",6621
884,5,22976172895481,"Plaza Once",26035,1,"",6621
884,5,22976172895486,"Plaza Once",26036,1,"",6621
884,5,22976172895494,"Plaza Once",26037,1,"",6621
884,5,22976172895499,"Plaza Once",26038,1,"",6621
884,5,22976172895507,"Plaza Once",26039,1,"",6621
884,5,22976172895512,"Plaza Once",26040,1,"",6621
884,5,22976172895520,"Plaza Once",26041,1,"",6621
884,5,22976172895525,"Plaza Once",26042,1,"",6621
884,5,22976172895533,"Plaza Once",26043,1,"",6621
884,5,22976172895538,"Plaza Once",26044,1,"",6621
884,5,22976172895637,"Plaza Once",26045,1,"",6621
884,5,22976172895650,"Plaza Once",26046,1,"",6621
884,5,22976172895663,"Plaza Once",26047,1,"",6621
884,5,22976172895676,"Plaza Once",26048,1,"",6621
884,5,22976172895689,"Plaza Once",26049,1,"",6621
884,5,22976172895702,"Plaza Once",26050,1,"",6621
884,5,22976172896313,"Plaza Once",26051,1,"",6621
884,5,22976172896326,"Plaza Once",26052,1,"",6621
884,5,22976172896339,"Plaza Once",26053,1,"",6621
884,5,22976172896352,"Plaza Once",26054,1,"",6621
884,5,22976172896365,"Plaza Once",26055,1,"",6621
884,5,22976172896378,"Plaza Once",26056,1,"",6621
884,5,22976172896482,"Plaza Once",26057,1,"",6621
884,5,22976172896508,"Plaza Once",26058,1,"",6621
884,5,22976172896534,"Plaza Once",26059,1,"",6621
884,5,22976172896651,"Plaza Once",26060,1,"",6621
884,5,22976172896677,"Plaza Once",26061,1,"",6621
884,5,22976172896703,"Plaza Once",26062,1,"",6621
884,5,22976172896820,"Plaza Once",26063,1,"",6621
884,5,22976172896846,"Plaza Once",26064,1,"",6621
884,5,22976172896872,"Plaza Once",26065,1,"",6621
324,5,22918256010728,"Retiro",26300,0,"",7339
324,5,22918256010897,"Retiro",26301,0,"",7339
324,5,22918256011066,"Retiro",26302,0,"",7339
324,5,22918256011235,"Retiro",26303,0,"",7339
324,5,22918256011404,"Retiro",26304,0,"",7339
324,5,22918256011573,"Retiro",26305,0,"",7339
324,5,22918256011599,"Retiro",26306,0,"",7339
324,5,22918256011625,"Retiro",26307,0,"",7339
324,5,22918256011742,"Retiro",26308,0,"",7339
324,5,22918256011755,"Retiro",26309,0,"",7339
324,5,22918256011768,"Retiro",26310,0,"",7339
324,5,22918256011781,"Retiro",26311,0,"",7339
324,5,22918256011794,"Retiro",26312,0,"",7339
324,5,22918256011807,"Retiro",26313,0,"",7339
324,5,22918256011911,"Retiro",26314,0,"",7339
324,5,22918256011924,"Retiro",26315,0,"",7339
324,5,22918256011937,"Retiro",26316,0,"",7339
324,5,22918256011950,"Retiro",26317,0,"",7339
324,5,22918256011963,"Retiro",26318,0,"",7339
324,5,22918256011976,"Retiro",26319,0,"",7339
324,5,22918256012080,"Retiro",26320,0,"",7339
324,5,22918256012085,"Retiro",26321,0,"",7339
324,5,22918256012093,"Retiro",26322,0,"",7339
324,5,22918256012098,"Retiro",26323,0,"",7339
324,5,22918256012106,"Retiro",26324,0,"",7339
324,5,22918256012111,"Retiro",26325,0,"",7339
324,5,22918256012119,"Retiro",26326,0,"",7339
324,5,22918256012124,"Retiro",26327,0,"",7339
324,5,22918256012132,"Retiro",26328,0,"",7339
324,5,22918256012137,"Retiro",26329,0,"",7339
324,5,22918256012145,"Retiro",26330,0,"",7339
324,5,22918256012150,"Retiro",26331,0,"",7339
324,5,22918256012249,"Retiro",26332,0,"",7339
324,5,22918256012254,"Retiro",26333,0,"",7339
324,5,22918256012262,"Retiro",26334,0,"",7339
324,5,22918256012267,"Retiro",26335,0,"",7339
324,5,22918256012275,"Retiro",26336,0,"",7339
324,5,22918256012280,"Retiro",26337,0,"",7339
324,5,22918256012288,"Retiro",26338,0,"",7339
324,5,22918256012293,"Retiro",26339,0,"",7339
324,5,22918256012301,"Retiro",26340,0,"",7339
324,5,22918256012306,"Retiro",26341,0,"",7339
324,5,22918256012314,"Retiro",26342,0,"",7339
324,5,22918256012319,"Retiro",26343,0,"",7339
324,5,22918256012925,"Retiro",26344,0,"",7339
324,5,22918256012943,"Retiro",26345,0,"",7339
324,5,22918256012964,"Retiro",26346,0,"",7339
324,5,22918256012982,"Retiro",26347,0,"",7339
324,5,22918256013094,"Retiro",26348,0,"",7339
324,5,22918256013112,"Retiro",26349,0,"",7339
324,5,22918256013133,"Retiro",26350,0,"",7339
324,5,22918256013151,"Retiro",26351,0,"",7339
324,5,22918256013263,"Retiro",26352,0,"",7339
324,5,22918256013281,"Retiro",26353,0,"",7339
324,5,22918256013302,"Retiro",26354,0,"",7339
324,5,22918256013320,"Retiro",26355,0,"",7339
324,5,22918256013432,"Retiro",26356,0,"",7339
324,5,22918256013450,"Retiro",26357,0,"",7339
324,5,22918256013471,"Retiro",26358,0,"",7339
324,5,22918256013489,"Retiro",26359,0,"",7339
324,5,22918256013601,"Retiro",26360,0,"",7339
324,5,22918256013619,"Retiro",26361,0,"",7339
324,5,22918256013640,"Retiro",26362,0,"",7339
324,5,22918256013658,"Retiro",26363,0,"",7339
324,5,22918256013770,"Retiro",26364,0,"",7339
324,5,22918256013788,"Retiro",26365,0,"",7339
324,5,22918256013809,"Retiro",26366,0,"",7339
324,5,22918256013827,"Retiro",26367,0,"",7339
324,5,22918256013939,"Retiro",26368,0,"",7339
324,5,22918256013957,"Retiro",26369,0,"",7339
324,5,22918256013978,"Retiro",26370,0,"",7339
324,5,22918256013996,"Retiro",26371,0,"",7339
324,5,22918256014108,"Retiro",26372,0,"",7339
324,5,22918256014113,"Retiro",26373,0,"",7339
324,5,22918256014121,"Retiro",26374,0,"",7339
324,5,22918256014126,"Retiro",26375,0,"",7339
324,5,22918256014134,"Retiro",26376,0,"",7339
324,5,22918256014139,"Retiro",26377,0,"",7339
324,5,22918256014147,"Retiro",26378,0,"",7339
324,5,22918256014152,"Retiro",26379,0,"",7339
324,5,22918256014160,"Retiro",26380,0,"",7339
324,5,22918256014165,"Retiro",26381,0,"",7339
324,5,22918256014173,"Retiro",26382,0,"",7339
324,5,22918256014178,"Retiro",26383,0,"",7339
324,5,22918256014277,"Retiro",26384,0,"",7339
324,5,22918256014282,"Retiro",26385,0,"",7339
324,5,22918256014290,"Retiro",26386,0,"",7339
324,5,22918256014295,"Retiro",26387,0,"",7339
324,5,22918256014303,"Retiro",26388,0,"",7339
324,5,22918256014308,"Retiro",26389,0,"",7339
324,5,22918256014316,"Retiro",26390,0,"",7339
324,5,22918256014321,"Retiro",26391,0,"",7339
324,5,22918256014329,"Retiro",26392,0,"",7339
324,5,22918256014334,"Retiro",26393,0,"",7339
324,5,22918256014342,"Retiro",26394,0,"",7339
324,5,22918256014347,"Retiro",26395,0,"",7339
324,5,22918256014446,"Retiro",26396,0,"",7339
324,5,22918256014459,"Retiro",26397,0,"",7339
324,5,22918256014472,"Retiro",26398,0,"",7339
324,5,22918256014485,"Retiro",26399,0,"",7339
324,5,22918256014498,"Retiro",26400,0,"",7339
324,5,22918256014511,"Retiro",26401,0,"",7339
324,5,22918256015122,"Retiro",26402,0,"",7339
324,5,22918256015135,"Retiro",26403,0,"",7339
324,5,22918256015148,"Retiro",26404,0,"",7339
324,5,22918256015161,"Retiro",26405,0,"",7339
324,5,22918256015174,"Retiro",26406,0,"",7339
324,5,22918256015187,"Retiro",26407,0,"",7339
324,5,22918256015291,"Retiro",26408,0,"",7339
324,5,22918256015317,"Retiro",26409,0,"",7339
324,5,22918256015343,"Retiro",26410,0,"",7339
324,5,22918256015460,"Retiro",26411,0,"",7339
324,5,22918256015486,"Retiro",26412,0,"",7339
324,5,22918256015512,"Retiro",26413,0,"",7339
324,5,22918256015629,"Retiro",26414,0,"",7339
324,5,22918256015655,"Retiro",26415,0,"",7339
324,5,22918256015681,"Retiro",26416,0,"",7339
883,5,22976110143402,"Ing. Budge - Villa Soldati (cartel rojo)",26651,1,"",6623
883,5,22976110143571,"Ing. Budge - Villa Soldati (cartel rojo)",26652,1,"",6623
883,5,22976110143740,"Ing. Budge - Villa Soldati (cartel rojo)",26653,1,"",6623
883,5,22976110143909,"Ing. Budge - Villa Soldati (cartel rojo)",26654,1,"",6623
883,5,22976110144078,"Ing. Budge - Villa Soldati (cartel rojo)",26655,1,"",6623
883,5,22976110144247,"Ing. Budge - Villa Soldati (cartel rojo)",26656,1,"",6623
883,5,22976110144273,"Ing. Budge - Villa Soldati (cartel rojo)",26657,1,"",6623
883,5,22976110144299,"Ing. Budge - Villa Soldati (cartel rojo)",26658,1,"",6623
883,5,22976110144416,"Ing. Budge - Villa Soldati (cartel rojo)",26659,1,"",6623
883,5,22976110144429,"Ing. Budge - Villa Soldati (cartel rojo)",26660,1,"",6623
883,5,22976110144442,"Ing. Budge - Villa Soldati (cartel rojo)",26661,1,"",6623
883,5,22976110144455,"Ing. Budge - Villa Soldati (cartel rojo)",26662,1,"",6623
883,5,22976110144468,"Ing. Budge - Villa Soldati (cartel rojo)",26663,1,"",6623
883,5,22976110144481,"Ing. Budge - Villa Soldati (cartel rojo)",26664,1,"",6623
883,5,22976110144585,"Ing. Budge - Villa Soldati (cartel rojo)",26665,1,"",6623
883,5,22976110144598,"Ing. Budge - Villa Soldati (cartel rojo)",26666,1,"",6623
883,5,22976110144611,"Ing. Budge - Villa Soldati (cartel rojo)",26667,1,"",6623
883,5,22976110144624,"Ing. Budge - Villa Soldati (cartel rojo)",26668,1,"",6623
883,5,22976110144637,"Ing. Budge - Villa Soldati (cartel rojo)",26669,1,"",6623
883,5,22976110144650,"Ing. Budge - Villa Soldati (cartel rojo)",26670,1,"",6623
883,5,22976110144754,"Ing. Budge - Villa Soldati (cartel rojo)",26671,1,"",6623
883,5,22976110144759,"Ing. Budge - Villa Soldati (cartel rojo)",26672,1,"",6623
883,5,22976110144767,"Ing. Budge - Villa Soldati (cartel rojo)",26673,1,"",6623
883,5,22976110144772,"Ing. Budge - Villa Soldati (cartel rojo)",26674,1,"",6623
883,5,22976110144780,"Ing. Budge - Villa Soldati (cartel rojo)",26675,1,"",6623
883,5,22976110144785,"Ing. Budge - Villa Soldati (cartel rojo)",26676,1,"",6623
883,5,22976110144793,"Ing. Budge - Villa Soldati (cartel rojo)",26677,1,"",6623
883,5,22976110144798,"Ing. Budge - Villa Soldati (cartel rojo)",26678,1,"",6623
883,5,22976110144806,"Ing. Budge - Villa Soldati (cartel rojo)",26679,1,"",6623
883,5,22976110144811,"Ing. Budge - Villa Soldati (cartel rojo)",26680,1,"",6623
883,5,22976110144819,"Ing. Budge - Villa Soldati (cartel rojo)",26681,1,"",6623
883,5,22976110144824,"Ing. Budge - Villa Soldati (cartel rojo)",26682,1,"",6623
883,5,22976110144923,"Ing. Budge - Villa Soldati (cartel rojo)",26683,1,"",6623
883,5,22976110144928,"Ing. Budge - Villa Soldati (cartel rojo)",26684,1,"",6623
883,5,22976110144936,"Ing. Budge - Villa Soldati (cartel rojo)",26685,1,"",6623
883,5,22976110144941,"Ing. Budge - Villa Soldati (cartel rojo)",26686,1,"",6623
883,5,22976110144949,"Ing. Budge - Villa Soldati (cartel rojo)",26687,1,"",6623
883,5,22976110144954,"Ing. Budge - Villa Soldati (cartel rojo)",26688,1,"",6623
883,5,22976110144962,"Ing. Budge - Villa Soldati (cartel rojo)",26689,1,"",6623
883,5,22976110144967,"Ing. Budge - Villa Soldati (cartel rojo)",26690,1,"",6623
883,5,22976110144975,"Ing. Budge - Villa Soldati (cartel rojo)",26691,1,"",6623
883,5,22976110144980,"Ing. Budge - Villa Soldati (cartel rojo)",26692,1,"",6623
883,5,22976110144988,"Ing. Budge - Villa Soldati (cartel rojo)",26693,1,"",6623
883,5,22976110144993,"Ing. Budge - Villa Soldati (cartel rojo)",26694,1,"",6623
883,5,22976110145599,"Ing. Budge - Villa Soldati (cartel rojo)",26695,1,"",6623
883,5,22976110145617,"Ing. Budge - Villa Soldati (cartel rojo)",26696,1,"",6623
883,5,22976110145638,"Ing. Budge - Villa Soldati (cartel rojo)",26697,1,"",6623
883,5,22976110145656,"Ing. Budge - Villa Soldati (cartel rojo)",26698,1,"",6623
883,5,22976110145768,"Ing. Budge - Villa Soldati (cartel rojo)",26699,1,"",6623
883,5,22976110145786,"Ing. Budge - Villa Soldati (cartel rojo)",26700,1,"",6623
883,5,22976110145807,"Ing. Budge - Villa Soldati (cartel rojo)",26701,1,"",6623
883,5,22976110145825,"Ing. Budge - Villa Soldati (cartel rojo)",26702,1,"",6623
883,5,22976110145937,"Ing. Budge - Villa Soldati (cartel rojo)",26703,1,"",6623
883,5,22976110145955,"Ing. Budge - Villa Soldati (cartel rojo)",26704,1,"",6623
883,5,22976110145976,"Ing. Budge - Villa Soldati (cartel rojo)",26705,1,"",6623
883,5,22976110145994,"Ing. Budge - Villa Soldati (cartel rojo)",26706,1,"",6623
883,5,22976110146106,"Ing. Budge - Villa Soldati (cartel rojo)",26707,1,"",6623
883,5,22976110146124,"Ing. Budge - Villa Soldati (cartel rojo)",26708,1,"",6623
883,5,22976110146145,"Ing. Budge - Villa Soldati (cartel rojo)",26709,1,"",6623
883,5,22976110146163,"Ing. Budge - Villa Soldati (cartel rojo)",26710,1,"",6623
883,5,22976110146275,"Ing. Budge - Villa Soldati (cartel rojo)",26711,1,"",6623
883,5,22976110146293,"Ing. Budge - Villa Soldati (cartel rojo)",26712,1,"",6623
883,5,22976110146314,"Ing. Budge - Villa Soldati (cartel rojo)",26713,1,"",6623
883,5,22976110146332,"Ing. Budge - Villa Soldati (cartel rojo)",26714,1,"",6623
883,5,22976110146444,"Ing. Budge - Villa Soldati (cartel rojo)",26715,1,"",6623
883,5,22976110146462,"Ing. Budge - Villa Soldati (cartel rojo)",26716,1,"",6623
883,5,22976110146483,"Ing. Budge - Villa Soldati (cartel rojo)",26717,1,"",6623
883,5,22976110146501,"Ing. Budge - Villa Soldati (cartel rojo)",26718,1,"",6623
883,5,22976110146613,"Ing. Budge - Villa Soldati (cartel rojo)",26719,1,"",6623
883,5,22976110146631,"Ing. Budge - Villa Soldati (cartel rojo)",26720,1,"",6623
883,5,22976110146652,"Ing. Budge - Villa Soldati (cartel rojo)",26721,1,"",6623
883,5,22976110146670,"Ing. Budge - Villa Soldati (cartel rojo)",26722,1,"",6623
883,5,22976110146782,"Ing. Budge - Villa Soldati (cartel rojo)",26723,1,"",6623
883,5,22976110146787,"Ing. Budge - Villa Soldati (cartel rojo)",26724,1,"",6623
